SPOT	Gene Symbol	15m	30m	60m	90m	120m
2075	YGL136C	-2.130433333	-1.7318	-1.883433333	-0.160566667	-0.386
2080	YGL141W	-0.248325	-0.547325	-0.57715	1.213125	2.13865
2082	YGL143C	-1.2398	-1.23755	-1.685775	0.423725	0.339875
2083	YGL144C	0.57365	1.037475	0.3826	-0.687525	-0.463525
2096	YGL157W	0.27785	-0.289925	-0.007525	1.086725	1.147325
2097	YGL158W	1.44135	0.83555	0.495675	0.4987	-0.0534
2100	YGL161C	-0.098525	-0.25255	-1.049575	1.4953	0.3609
2101	YGL162W	1.888125	1.229375	-0.420625	-1.19655	-1.610625
2108	YGL169W	1.791	0.363575	1.2935	-0.952675	-0.543375
2109	YGL170C	2.818125	2.936925	2.3625	-1.6922	-1.729425
2110	YGL171W	1.2683	1.83785	1.6438	-1.4983	-0.2418
2113	YGL174W	-1.07775	-0.9287	-0.937175	0.2015	-0.470475
2115	YGL176C	1.3665	1.94215	1.4239	-0.064575	-0.0036
2118	YGL179C	0.709525	0.779875	1.375025	0.4337	1.204375
2124	YGL185C	-0.932125	-1.3606	-1.617325	0.074	0.130375
2129	YGL190C	1.949175	2.111	1.312125	0.36535	0.651225
2136	YGL197W	-0.69915	-0.7594	-0.734075	-0.683325	-0.365075
2137	YGL198W	-0.756725	-1.409625	-1.4272	-0.01935	-0.07165
2145	YGL206C	-0.13195	-0.217375	-0.1957	0.841625	1.8829
2147	YGL208W	-0.91335	-2.036425	-1.67845	0.92795	0.798275
2148	YGL209W	6.067675	1.0086	-2.08205	-0.675175	0.483325
2150	YGL211W	1.31945	1.07075	1.6301	-0.6099	-0.490175
2160	YGL221C	-0.95365	-1.42145	-1.8906	-0.1866	-0.861675
2168	YGL229C	-1.39595	-1.5154	-1.58885	1.6367	1.020825
2170	YGL231C	-0.70545	-0.16325	0.60445	0.800125	0.455575
2175	YGL236C	1.591675	1.541925	0.815675	-0.1172	0.041175
2181	YGL242C	-1.323075	-1.376375	-2.3065	1.3224	0.6792
2182	YGL243W	-0.639875	-0.557175	-0.178725	0.744875	0.087175
2185	YGL246C	1.74845	1.72485	2.45585	-0.5698	-0.612375
2190	YGL251C	-0.938175	-0.776	-1.27745	0.127925	0.101775
2194	YGL255W	1.771125	1.087125	1.2405	0.110875	-0.5998
2195	YGL256W	0.466425	1.26565	1.328575	-0.2202	-0.772775
2202	YGL263W	-0.74585	-0.285	-0.448575	0.335575	-0.2788
2203	YGR001C	-1.470925	-1.491475	-1.08035	0.026625	-0.54105
2210	YGR008C	-0.3597	-0.25375	-0.502425	5.29735	2.14
2214	YGR012W	-0.50585	-0.423925	-0.811425	0.232575	0.043675
2221	YGR019W	-0.98485	-0.54755	-1.35685	2.108275	2.00345
2238	YGR036C	3.803175	1.86935	2.04715	-0.7359	-1.397625
2239	YGR037C	0.0632	0.691375	0.821125	-0.76335	-1.85565
2240	YGR038W	-0.7129	-0.5904	-1.571025	0.275525	-0.603475
2242	YGR040W	1.0659	1.126	0.98185	-0.24945	0.115425
2245	YGR043C	-0.672575	-0.29025	-0.336175	1.6228	2.38
2246	YGR044C	-0.7314	-0.84475	-0.970425	0.363175	-0.436625
2248	YGR046W	2.642625	1.848825	2.3303	-0.17415	0.152
2250	YGR048W	1.7768	1.564475	2.39465	-0.22735	-1.3858
2252	YGR050C	0.144025	0.3344	0.61135	-1.533666667	-1.68675
2260	YGR058W	-0.19365	-0.05725	-0.084525	-0.127275	2.8697
2263	YGR061C	-0.659075	-0.135175	-0.842175	6.133675	6.72655
2267	YGR065C	0.5888	1.381775	3.1498	0.5385	1.128275
2274	YGR072W	0.5091	0.625025	1.232425	-0.351975	0.030725
2282	YGR080W	-1.00835	-1.516675	-2.03705	0.63255	-0.1271
2286	YGR084C	1.68425	0.9055	1.053475	-0.432	-0.0204
2288	YGR086C	-0.614275	-0.8149	-1.233475	2.775225	0.97645
2290	YGR088W	-1.001275	-1.0455	-1.4226	5.943825	5.835475
2295	YGR093W	1.20985	1.336825	1.497625	-0.530175	-0.5498
2297	YGR095C	1.33195	1.50685	1.59135	-0.3116	-0.97445
2303	YGR101W	0.993175	0.775025	0.74075	-0.2623	-0.765766667
2305	YGR103W	1.8679	2.4578	2.846825	-1.756075	-0.459375
2310	YGR108W	2.4273	1.63305	2.722275	-1.023025	-0.56895
2311	YGR109C	-1.4038	-0.94585	-0.153725	0.904075	-0.444525
2312	YGR110W	-0.684025	-1.222425	-0.990325	0.281775	0.7479
2313	YGR111W	-1.8848	-1.831875	-1.738475	0.89665	0.710475
2325	YGR123C	0.50615	1.018025	1.33355	-0.92285	-0.978
2333	YGR131W	2.00955	2.834425	4.212525	-0.197766667	0.41275
2335	YGR133W	-0.4232	-0.893675	-0.7311	-1.079825	-0.511
2338	YGR136W	-1.957275	-1.673525	-1.4206	-0.420875	0.679675
2343	YGR141W	-1.383675	-0.722725	-1.139425	0.4578	0.37955
2344	YGR142W	-4.695375	-3.372775	-1.504675	-1.403725	1.316275
2347	YGR145W	2.3302	3.0766	2.986175	-0.57985	-0.071575
2348	YGR146C	1.1761	0.621825	0.0237	-2.2236	-1.0278
2349	YGR147C	2.305625	2.368875	1.941425	-0.625225	-0.221025
2350	YGR148C	-0.92075	-1.0622	-1.37595	-0.44985	1.156925
2351	YGR149W	-0.994775	-0.971975	-0.99995	0.40085	1.196233333
2356	YGR154C	-0.17195	-0.7118	-0.734375	0.14035	0.0296
2357	YGR155W	0.98455	1.336025	1.665775	-0.202075	-1.267325
2360	YGR158C	0.60075	1.00755	0.848275	-0.50265	-1.399925
2361	YGR159C	3.8996	3.7238	3.962775	-2.156	0.0542
2362	YGR160W	3.71075	3.871075	4.032675	-1.635775	-1.38405
2363	YGR161C	4.032125	1.9456	1.225125	-1.080125	0.8348
2369	YGR167W	-1.45055	-1.308325	-1.387925	1.5175	1.302225
2374	YGR172C	-1.49345	-2.4326	-2.05595	0.215625	0.570725
2377	YGR175C	0.7352	1.044825	1.451525	-0.361725	1.11575
2379	YGR177C	1.576775	2.145975	3.644375	-1.1022	-0.18845
2381	YGR179C	-0.287075	-0.92315	-0.31105	-0.258725	-1.1026
2389	YGR187C	1.6835	1.598925	1.554825	-0.8038	0.0335
2396	YGR194C	-0.8895	-0.695075	-0.65765	0.793175	1.09905
2398	YGR196C	0.504675	0.93115	1.80935	0.18035	0.257325
2400	YGR198W	1.16065	1.99735	1.1683	0.09195	0.179375
2403	YGR201C	1.281175	1.233925	1.4036	-0.034025	0.271975
2405	YGR203W	-0.71835	-1.315025	-1.482675	0.0247	0.202075
2409	YGR207C	-0.929125	-1.116675	-1.09075	-0.3461	0.251375
2410	YGR208W	-1.10235	-1.475475	-1.24655	-0.0639	-0.45695
2413	YGR211W	1.053975	0.944575	1.24185	-1.20425	-0.521425
2416	YGR214W	-0.97515	-1.076425	-1.662675	-0.409125	-0.355375
2430	YGR228W	1.589275	1.35405	1.359525	-0.0934	0.05445
2431	YGR229C	1.536875	1.70565	1.0702	0.095125	0.527875
2436	YGR234W	0.144725	-0.83895	0.0323	-0.77025	-4.6267
2441	YGR239C	0.4887	0.096525	0.192075	-1.51605	-1.19505
2444	YGR242W	1.187066667	1.211133333	0.1538	-0.610433333	0.27335
2445	YGR243W	1.94515	0.619775	-0.1685	-0.01715	0.321425
2458	YGR256W	-0.595	-1.31465	-0.9743	0.23875	0.16315
2460	YGR258C	0.840775	1.110725	1.25745	-0.377225	-0.192475
2461	YGR259C	1.346225	1.290125	1.44995	-0.390275	-0.013825
2462	YGR260W	1.739975	1.318975	1.53485	-0.53545	-0.2263
2474	YGR272C	0.63585	1.61165	4.0739	-1.925925	1.516525
2479	YGR277C	-0.68635	-0.4422	-0.157875	0.46325	-0.6419
2482	YGR280C	2.59205	2.262125	1.9167	-2.19595	-1.1733
2485	YGR283C	2.044725	1.9129	1.34895	-1.1544	-1.113275
2486	YGR284C	-0.2103	-0.8812	-1.412225	0.226	0.130475
2488	YGR286C	3.105625	3.101525	4.4883	-1.99655	-2.6422
2494	YGR292W	1.743	1.248225	1.145125	0.803475	0.79615
2495	YGR293C	3.684575	1.956433333	1.8388	0.94235	-0.2147
2497	YGR295C	-0.926075	-1.000975	-0.839125	1.1953	1.085275
2499	YHL001W	-0.745975	-1.069525	-1.080825	-0.282175	-0.270375
2502	YHL004W	1.703225	1.70555	1.778275	0.0333	0.44625
2503	YHL005C	0.499075	0.453	-0.561675	-0.01625	-1.30415
2506	YHL008C	1.16645	0.97905	0.98265	0.246275	0.111275
2508	YHL010C	0.550775	0.57675	0.70495	0.82125	0.6784
2510	YHL012W	3.587275	3.9581	3.30925	-0.882325	0.003025
2511	YHL013C	1.48345	1.482675	0.52115	-0.3458	-0.13085
2519	YHL021C	-0.774775	-0.77605	-1.312025	1.563425	3.1717
2525	YHL027W	0.4764	0.7434	1.264475	-0.111025	1.055475
2527	YHL029C	1.212125	0.964	0.80935	-0.380825	-0.489025
2529	YHL031C	-1.1459	-1.8198	-1.8633	0.6922	-0.32975
2532	YHL034C	0.5589	0.1344	0.3183	3.431775	0.428725
2546	YHL048W	-1.789725	-1.04675	-0.986225	1.238725	1.244825
2549	YHR001W	-0.98705	-1.267475	-1.07045	0.26015	0.51555
2550	YHR001W-A	-1.0515	-0.367275	-0.60385	0.79675	1.920375
2551	YHR002W	1.292225	0.733475	0.8228	0.668325	0.407725
2553	YHR004C	2.599625	2.264175	2.529275	0.244375	0.067425
2557	YHR008C	-0.5779	-1.08675	-1.437475	0.7002	0.178125
2564	YHR015W	-0.2692	-0.20955	-0.1718	0.54335	1.518425
2565	YHR016C	-0.5892	-0.6949	-0.701975	1.40685	-0.123225
2571	YHR022C	-1.770625	-1.660625	-1.0598	0.648025	-0.3652
2574	YHR025W	-0.7159	-0.6888	-1.081325	-0.3871	-0.9684
2581	YHR032W	1.450825	1.969525	1.18755	0.2036	0.67825
2582	YHR033W	0.620875	0.8148	1.070825	1.483325	1.173
2585	YHR036W	1.67485	1.294925	1.49115	-0.327175	-0.3603
2586	YHR037W	0.52735	0.2632	0.2236	0.1115	1.55265
2594	YHR044C	-0.24335	-0.04085	-0.377875	0.172925	3.4905
2598	YHR048W	0.705775	1.117575	0.766425	-0.37485	-0.86815
2599	YHR049C-A	2.74425	2.4395	2.514425	1.047675	-1E-04
2600	YHR049W	2.7124	3.043075	3.493	1.396275	-0.167075
2602	YHR051W	-0.305525	0.074275	-0.198725	1.71285	1.902125
2603	YHR052W	2.802175	2.7949	3.527975	-1.17645	-0.21775
2612	YHR061C	1.4911	1.089875	0.80735	-0.5095	-0.537775
2617	YHR066W	1.97805	2.7153	0.934725	-2.316175	0.254275
2620	YHR069C	1.744625	2.675475	2.3359	-0.5332	0.08825
2621	YHR070W	4.33805	2.3728	2.18845	-0.952775	-2.09635
2633	YHR081W	1.802525	2.968375	3.438925	0.281925	0.27975
2637	YHR085W	2.4987	2.18665	2.071025	-1.181825	-1.622
2639	YHR087W	-0.949225	-2.1034	-0.91875	4.254175	2.755425
2640	YHR088W	1.91065	1.7773	1.960725	-1.1198	0.6659
2642	YHR090C	1.389475	0.874875	0.82745	-0.988	0.21865
2644	YHR092C	2.3112	4.236725	0.717925	-1.4133	0.257725
2646	YHR094C	4.488625	3.22015	-1.100525	-1.16465	0.0131
2648	YHR096C	3.030375	1.781625	-0.122775	0.346175	1.06665
2649	YHR097C	0.229725	1.126075	0.1135	0.485175	1.66075
2656	YHR104W	-1.744925	-2.0082	-2.859625	3.188475	2.456675
2662	YHR110W	-0.6911	-1.69515	-2.268325	0.8553	0.247625
2664	YHR112C	-1.3824	-1.7468	-2.48195	0.167825	-0.645025
2680	YHR128W	-0.415966667	-0.381075	0.256125	-1.047875	-1.03855
2681	YHR129C	-1.50865	-1.462825	-1.8097	0.0959	-0.854525
2688	YHR136C	0.26035	0.735725	2.027325	1.263225	0.140366667
2690	YHR138C	-0.152675	0.23345	1.362175	1.98495	1.061525
2700	YHR146W	-1.616375	-1.25035	-0.743225	-1.0276	-0.267875
2702	YHR148W	2.7641	3.08365	3.1516	-0.956175	-0.44665
2705	YHR151C	0.34525	0.97225	0.877075	0.01515	-0.60345
2708	YHR154W	-0.9288	-0.8672	-0.8572	-0.45605	-0.316575
2717	YHR163W	-1.2518	-1.488175	-1.68565	0.0997	-0.13245
2721	YHR167W	1.71215	1.614275	1.358175	-0.180325	-0.184725
2722	YHR168W	1.24545	1.061125	1.0627	0.1154	0.1487
2723	YHR169W	2.733575	2.792575	2.869175	-2.04125	-0.752275
2724	YHR170W	2.9536	3.193175	3.305425	-1.0661	-0.9812
2737	YHR183W	-1.210775	-1.04425	-1.479375	0.94685	0.99595
2749	YHR195W	1.18525	0.827525	0.9256	0.4566	0.208
2750	YHR196W	2.373175	2.180425	2.29455	-1.35235	-0.38545
2751	YHR197W	1.012475	2.298825	1.737875	-0.6483	-0.243
2754	YHR200W	-0.271775	-0.093825	-0.172875	0.330625	-1.2869
2760	YHR206W	1.17995	0.922425	1.33715	-0.68195	-0.216
2763	YHR209W	-0.709725	-0.7853	0.00645	0.9737	0.906225
2771	YHR215W	0.063125	0.40795	1.913675	0.605225	1.351825
2772	YHR216W	0.81285	1.1917	1.475575	-0.719075	-1.561575
2774	YHR218W	-2.83975	-2.181825	-2.043075	0.533425	-0.580675
2776	YIL001W	-2.164325	-2.032875	-1.8941	0.096525	-0.19785
2778	YIL003W	1.140675	1.222975	1.0415	-0.745975	-0.233125
2785	YIL010W	-0.5135	-0.90335	-1.2716	0.417025	1.752975
2787	YIL012W	1.7015	0.09655	1.426	-1.033	-0.778433333
2791	YIL015W	-0.7272	-1.661625	-3.112875	0.9439	0.7106
2792	YIL016W	-0.637725	-0.5665	-0.37415	-0.96895	-0.492375
2794	YIL018W	-0.730475	-1.664425	-1.213	-0.365775	-0.33575
2795	YIL019W	0.702725	0.984625	0.89815	-1.212975	-1.168525
2796	YIL020C	-0.827625	-1.724975	-1.78515	-0.80915	-0.73355
2798	YIL022W	1.43855	1.0061	1.415175	-0.2614	-0.7386
2800	YIL024C	1.131725	1.2015	1.275875	1.365825	0.934033333
2805	YIL029C	-0.992125	-0.416375	0.0916	-0.005325	0.42495
2810	YIL034C	-1.737633333	-2.5147	-2.473025	1.703766667	0.310125
2812	YIL036W	0.967633333	0.726133333	1.466675	-0.7106	-0.5167
2816	YIL040W	1.139975	1.95265	1.92055	-0.46855	-0.297825
2818	YIL042C	2.1109	1.912875	1.852175	-0.35985	0.031125
2822	YIL046W	1.37975	1.773425	1.888025	0.02765	-0.04
2827	YIL051C	-1.05335	-0.860575	-1.732825	-1.185175	-0.184475
2828	YIL052C	-0.756475	-1.450225	-1.3486	-0.664	-0.38355
2831	YIL055C	1.784475	0.992175	0.9755	0.4219	1.189566667
2838	YIL062C	-0.287125	-1.263925	-1.845725	0.746675	-0.401275
2839	YIL063C	-1.176825	-2.17245	-1.797025	0.816375	0.057725
2840	YIL064W	0.0358	0.29215	1.087925	-1.914775	-1.509925
2841	YIL065C	-0.6028	-0.12985	0.481125	1.09005	0.2219
2845	YIL069C	-0.5407	-0.893525	-1.15365	-0.103125	-0.05235
2847	YIL071W	-0.579375	-0.481475	-0.03155	1.081225	0.41285
2852	YIL076W	-0.413925	-0.342825	-0.911575	0.508	0.22305
2855	YIL079C	0.1641	0.7402	1.10415	-1.260775	-1.398875
2866	YIL090W	1.85105	2.127	2.1282	-0.0128	-0.868525
2867	YIL091C	2.381075	2.508625	1.3469	-1.1339	-0.1245
2868	YIL092W	1.693175	1.46065	1.557225	-0.542875	-0.4101
2870	YIL094C	-1.58535	-1.90545	-2.153425	-0.595875	0.937275
2872	YIL096C	1.273675	1.444825	2.04255	-1.341175	-0.291225
2873	YIL097W	0.403425	0.52875	0.987875	0.639825	0.89565
2879	YIL103W	0.862375	1.304875	1.583525	-0.609575	-0.3735
2880	YIL104C	0.709575	0.6112	0.65355	-0.7287	-0.572125
2884	YIL108W	0.985925	1.31575	1.770925	0.279625	1.058325
2886	YIL110W	0.659666667	1.565825	1.11355	-0.6426	-0.421475
2887	YIL111W	-0.8007	-0.791	-1.1947	3.43925	1.7372
2888	YIL112W	-1.16835	-0.616225	-0.2444	0.17035	0.4244
2889	YIL113W	-1.005575	-0.4485	-0.929625	2.34655	2.4384
2894	YIL118W	1.719925	1.195225	1.593275	-0.308125	0.3198
2897	YIL121W	0.6948	0.42925	0.281425	0.868625	0.577175
2900	YIL124W	-1.656375	-1.73055	-1.941475	1.744	1.031
2908	YIL132C	-0.242925	-1.675475	-0.8003	0.521075	-0.846475
2912	YIL136W	-0.48185	-0.8177	-0.99835	1.178825	1.697525
2919	YIL143C	-0.4449	1.733175	1.066775	-0.34785	0.0934
2921	YIL145C	1.173625	0.982075	1.0971	0.4736	0.10675
2931	YIL155C	1.047275	-0.044875	-0.495625	1.16035	1.404875
2936	YIL160C	0.893525	0.589275	1.07255	0.50245	0.188525
2937	YIL161W	0.01965	0.592725	1.067575	0.30015	0.0628
2948	YIL172C	0.985725	1.023375	0.837325	0.5014	-0.19815
2951	YIL175W	1.62835	2.1343	4.2554	-0.425325	-0.890675
2960	YIR007W	1.5198	1.210525	1.9611	0.56145	0.89005
2962	YIR009W	-0.021225	0.376775	0.878025	-0.330925	-1.159025
2963	YIR010W	0.09365	0.646775	-0.398575	-0.61715	0.114875
2964	YIR011C	3.078825	2.4926	1.2497	-0.683366667	-0.77705
2965	YIR012W	1.76325	1.918275	1.399	-1.61735	-0.7916
2969	YIR016W	-1.64245	-0.617666667	-0.229825	0.443825	0.545575
2970	YIR017C	-2.198725	-1.2496	-1.57115	-0.4305	-1.149025
2971	YIR018W	0.80625	0.597175	0.634975	-1.15885	-1.237225
2979	YIR026C	1.783275	2.32575	2.443275	-0.06985	0.455225
2988	YIR035C	-1.394	-1.024575	-0.5608	1.39695	1.2967
2990	YIR037W	-1.0219	-0.535025	-1.083775	1.685825	1.996225
2991	YIR038C	-0.678833333	-1.422225	-1.501325	1.89145	2.5241
2992	YIR039C	-0.5094	-0.452025	-1.00775	1.712	1.898025
2993	YIR040C	0.979525	2.482033333	2.442966667	0.3216	-0.4704
2996	YIR043C	-0.90925	-0.85125	-1.228075	1.23445	0.8462
3005	YJL008C	1.41195	1.12265	1.82725	-0.386525	-0.3156
3007	YJL010C	2.23305	2.8804	2.4674	-0.995125	0.195625
3009	YJL012C	0.60445	1.697825	1.657425	0.440025	2.37875
3012	YJL015C	0.73135	1.4448	1.519125	1.503175	3.0633
3013	YJL016W	0.6312	0.74735	1.145825	0.6829	2.04435
3015	YJL020C	-0.618175	-0.692375	-0.925	1.1086	-0.1783
3019	YJL025W	1.8566	1.250475	0.89915	0.3793	1.2466
3021	YJL027C	1.6761	1.067166667	1.2176	0.362533333	-0.570075
3027	YJL033W	2.0941	2.96745	3.1522	-1.779225	-0.097775
3029	YJL035C	2.577575	2.75875	3.2221	0.31965	-0.70345
3030	YJL036W	1.08305	0.83445	1.5144	-0.044075	-0.21195
3039	YJL046W	-0.89425	-1.390725	-0.85415	0.171	0.308225
3041	YJL048C	0.228625	0.13775	0.7126	0.954575	2.005
3045	YJL052W	-1.18985	-1.617	-1.703075	-0.101975	1.017925
3046	YJL053W	-1.23895	-1.4829	-1.442575	0.675925	-0.02065
3051	YJL058C	-0.6462	-0.7441	-0.9094	-0.012175	-0.011675
3052	YJL059W	-1.46235	-1.320975	-2.087325	0.7339	0.267425
3053	YJL060W	-1.20365	-1.5261	-1.83745	0.186075	-0.0265
3057	YJL064W	-0.613166667	-0.8785	-0.794125	0.1529	-0.474575
3058	YJL065C	-0.686425	-1.624925	-0.704675	-0.439175	-0.69895
3061	YJL068C	-1.213425	-1.935875	-2.747	1.29285	1.01425
3062	YJL069C	3.01375	3.166975	2.2604	-1.125975	-0.7023
3064	YJL071W	-1.087825	-0.3613	-0.341775	2.85355	2.0425
3078	YJL085W	0.483175	0.645825	0.6748	0.93465	-0.004075
3081	YJL088W	-1.378025	-1.5842	-1.437325	-0.87875	-1.015425
3083	YJL090C	0.614875	0.710225	1.000075	-0.08085	0.4592
3084	YJL091C	-0.8825	-1.33675	-1.341275	0.9238	-0.0484
3098	YJL105W	-1.100025	-1.291675	-0.659625	-0.41615	-0.17435
3101	YJL108C	2.51375	1.1792	0.997125	0.565325	1.332275
3103	YJL110C	2.496525	1.57525	1.307	-0.139325	-0.1231
3107	YJL114W	-0.81805	-0.9184	-1.1715	0.174475	0.9212
3109	YJL116C	3.46285	1.893125	2.0663	0.744225	1.600825
3115	YJL122W	2.220525	2.00295	2.40695	-1.775775	-1.3606
3118	YJL125C	1.6402	1.5392	1.158125	-1.539325	-0.917575
3121	YJL128C	0.6987	0.8398	0.49175	-0.305225	0.181475
3126	YJL133W	1.91505	0.939175	0.29255	-0.2962	-1.005675
3127	YJL134W	-0.89855	-1.535125	-2.0093	0.8875	-0.2296
3135	YJL142C	-0.9529	-0.9423	-0.4606	1.221175	2.1981
3140	YJL147C	1.1244	0.9033	1.305	-1.11685	-0.890225
3144	YJL151C	-1.250725	-1.99575	-1.98725	0.550025	0.837475
3145	YJL152W	-0.648575	-1.9011	-1.70485	0.8483	1.390125
3148	YJL155C	0.66295	-0.1607	0.5311	0.7427	1.1804
3154	YJL161W	-0.07095	-0.40725	-0.20105	3.247225	2.5098
3155	YJL162C	1.183925	1.364025	1.428175	-0.0129	0.901325
3156	YJL163C	-0.65925	-0.58325	-1.073975	-1.0762	-0.835575
3157	YJL164C	-1.078125	-1.3429	-2.30605	2.212175	1.7232
3161	YJL168C	0.699325	0.808275	1.232875	0.3435	0.56065
3164	YJL171C	-0.577033333	-0.134	0.10005	0.023875	3.342066667
3166	YJL173C	-1.06235	-0.379775	-1.198425	0.550525	-0.408825
3174	YJL181W	-0.588225	-0.25165	-0.096075	1.2331	1.0937
3179	YJL186W	1.0583	0.592425	-0.533275	-0.2004	0.2884
3196	YJL203W	0.942275	0.4976	1.0026	-0.5419	-0.831375
3199	YJL206C	1.29555	0.712675	0.978675	0.1092	0.555
3201	YJL208C	1.45135	1.532125	1.58685	-1.4035	-1.3028
3202	YJL209W	0.43465	0.7603	0.60395	-0.367225	-0.430225
3209	YJL216C	-0.43825	-0.7706	-0.6573	-0.2508	0.61795
3210	YJL217W	-1.778525	-1.62415	-2.777875	-1.01755	1.137125
3211	YJL218W	-1.08515	-1.6176	-1.7812	2.4288	2.272633333
3213	YJL220W	2.10795	1.8111	0.620825	-0.473975	0.783
3216	YJL223C	1.56225	1.285875	0.8121	-0.3138	-0.393925
3219	YJR002W	0.7864	2.4327	2.041175	-0.814475	-0.0943
3224	YJR007W	1.249275	1.70895	1.588475	-0.441975	-0.0596
3226	YJR009C	-1.14425	-0.421675	-0.873825	0.623175	0.077175
3228	YJR010W	-1.422	-2.939725	-2.274475	-0.836625	-1.707425
3243	YJR025C	-0.2276	-0.359525	0.127375	2.300225	1.355
3252	YJR034W	-0.9601	-0.701	-0.796575	0.2034	1.25655
3262	YJR044C	-0.232675	-0.72255	-1.242125	1.00955	0.352525
3266	YJR048W	-1.60315	-1.6267	-2.26255	-0.929675	0.83245
3272	YJR054W	1.188075	1.311425	0.16375	0.18315	-0.062725
3273	YJR055W	1.6838	1.89025	1.912025	-0.7684	-0.62635
3274	YJR056C	2.50795	1.760225	1.937625	-0.742325	-1.0111
3278	YJR060W	-0.922925	-0.603075	-0.871175	-0.3163	-0.2507
3279	YJR061W	-1.2675	-1.35545	-1.7696	0.3441	-0.11835
3281	YJR063W	1.2184	1.538925	1.678475	-1.353925	-0.166675
3285	YJR067C	-0.480125	-1.90245	-1.4395	-0.4319	-0.155925
3288	YJR070C	0.391325	-0.6263	0.211375	-2.3322	-0.196525
3291	YJR073C	-0.263475	0.795725	3.073025	4.36715	3.851025
3310	YJR093C	1.9234	1.76005	1.754625	-0.19175	-0.28825
3311	YJR094C	-0.279575	-0.706875	-1.047	-1.1576	-0.02485
3314	YJR096W	-0.47115	-0.823125	-0.59465	0.8838	0.3959
3315	YJR097W	1.0999	1.65755	0.986025	-2.06685	-1.235425
3316	YJR098C	2.175275	1.944575	1.464125	-0.409133333	0.1044
3317	YJR099W	-0.682325	-0.5195	-1.13595	0.27705	-0.039975
3318	YJR100C	-0.906675	-0.17035	-0.0846	0.384625	0.78685
3319	YJR101W	0.91295	1.244575	1.070675	0.667925	0.459825
3320	YJR102C	-0.4878	-0.5861	-0.5518	0.3076	0.22665
3322	YJR104C	-1.161575	-0.816225	-1.32655	1.529775	0.293925
3325	YJR107W	-0.50745	-0.959875	-0.942025	0.7276	0.208325
3327	YJR109C	0.14105	0.900025	1.178025	1.4207	2.0665
3329	YJR111C	3.20305	3.6258	3.4345	-0.708975	-0.0807
3336	YJR118C	-1.571675	-0.768275	-2.0271	-0.425375	-0.060425
3340	YJR122W	-0.99395	-1.0731	-1.3777	0.470775	0.14175
3341	YJR123W	-0.11995	-0.741	-1.3128	-0.340325	-0.385325
3348	YJR130C	0.64245	1.229725	1.455	0.39985	0.0347
3349	YJR131W	-0.55405	-0.78215	-1.03225	0.0707	0.17245
3362	YJR144W	0.68215	0.768725	0.7731	-0.036675	-0.60575
3363	YJR145C	-0.843175	-0.885975	-1.287375	-0.18885	-0.20625
3365	YJR147W	-0.7564	-0.8397	-2.040275	-0.45945	-1.486375
3366	YJR148W	-0.4526	-0.30105	-1.46095	0.074275	0.306025
3373	YJR155W	0.309425	1.156275	1.860175	0.042333333	0.1543
3378	YJR160C	-1.43665	-0.722	-1.0297	-0.02715	0.455125
3387	YKL006W	-0.608825	-0.7366	-2.171625	-0.480725	-0.425175
3388	YKL007W	-0.389775	-1.41235	-1.637225	1.4225	0.191075
3390	YKL009W	2.368725	2.68405	3.3216	-1.52865	-1.2891
3391	YKL010C	-1.043066667	-0.750075	-2.201666667	-1.319433333	-0.256925
3394	YKL013C	-0.39145	-0.709325	-0.792525	1.4609	0.604075
3399	YKL018W	0.817025	0.468125	0.26375	-0.3835	-0.744375
3407	YKL026C	0.00635	0.5078	0.401025	0.893775	1.35885
3411	YKL030W	-0.465575	-0.8719	-1.204125	-2.357025	0.04405
3413	YKL032C	1.26775	1.459775	1.092525	0.123975	0.29995
3416	YKL035W	-1.582575	-1.91415	-2.5461	4.7744	2.9732
3421	YKL040C	0.12065	-0.1327	0.243775	0.45915	1.16675
3430	YKL049C	-0.90095	-1.36535	-1.2143	-0.068025	0.6456
3442	YKL061W	1.846625	1.545825	2.4022	1.3628	0.18055
3443	YKL062W	2.1262	1.9759	2.100175	0.354775	1.0108
3446	YKL065C	0.046675	0.318475	-0.414775	3.1704	1.90905
3447	YKL066W	-0.770575	-1.032	-0.691325	2.222525	2.51025
3448	YKL067W	-0.8083	-0.917375	-1.245625	2.5906	1.78345
3450	YKL069W	-1.7062	-2.3172	-3.141525	1.419975	1.09195
3455	YKL074C	1.477525	2.1125	1.2086	0.040775	-0.3923
3459	YKL078W	1.802875	2.6689	2.049675	-1.3124	-0.145575
3463	YKL082C	2.276575	2.962325	2.141875	-1.560425	-1.061725
3465	YKL084W	-0.497225	-0.9464	-0.724125	-1.29985	-0.574875
3466	YKL085W	-0.910875	-1.20585	-1.5315	1.84855	0.934725
3468	YKL087C	1.5862	0.74025	1.06465	0.76995	0.197
3471	YKL090W	0.38465	0.5269	1.061	0.306975	0.247575
3472	YKL091C	-1.78335	-2.1483	-1.70575	1.84275	0.639625
3477	YKL096W	-0.708525	-3.026075	-3.43395	4.26695	4.310375
3481	YKL099C	1.61695	2.121725	2.65215	-1.46965	-0.930675
3483	YKL101W	-1.0468	-1.388725	-1.114325	-0.355625	-1.9709
3485	YKL103C	-1.454675	-1.751275	-2.932475	3.501825	1.96875
3491	YKL109W	1.1349	-0.462	-0.527425	-0.3909	1.17325
