SPOT	Gene Symbol	15m	30m	60m	90m	120m
3450	YKL069W	-1.652725	-2.20355	-2.59975	-1.156033333	0.6373
3451	YKL070W	-0.81815	-1.11995	-0.318675	0.275133333	1.043966667
3455	YKL074C	1.266825	1.9279	1.880275	-0.426833333	0.0846
3459	YKL078W	2.422575	3.18085	2.898575	-0.584366667	-0.5438
3463	YKL082C	2.102275	2.673025	2.61205	0.483866667	-1.094133333
3467	YKL086W	-0.067675	-0.112575	0.18035	1.267433333	1.351166667
3472	YKL091C	-2.136125	-2.479475	-2.2117	1.3309	0.766066667
3476	YKL095W	1.298	2.2556	1.64975	0.461133333	-0.276433333
3477	YKL096W	-0.488825	-1.17325	-1.316575	3.0988	4.835466667
3481	YKL099C	2.215	2.6111	3.000525	0.2667	-0.652966667
3485	YKL103C	-1.099775	-1.536625	-2.66355	0.680866667	1.3266
3492	YKL110C	1.41975	1.2742	1.36285	-1.023133333	-0.217533333
3493	YKL111C	-2.3987	-2.668025	-2.886975	-0.882333333	1.7584
3494	YKL112W	-1.12705	-1.177825	-2.491	0.203766667	1.867133333
3501	YKL119C	-0.921425	-1.1629	-0.8009	0.424433333	0.7092
3505	YKL123W	1.243825	1.465075	1.196275	0.936266667	0.464233333
3507	YKL125W	1.812475	1.545175	1.283875	-0.472933333	-0.215233333
3523	YKL141W	-0.4394	-0.4702	-0.74905	0.120033333	1.4484
3524	YKL142W	-0.900775	-1.1593	-1.578475	1.276533333	1.1465
3525	YKL143W	2.531925	1.93145	2.176575	-0.957933333	-0.588266667
3531	YKL149C	1.271025	1.094025	0.9381	0.1845	-0.014166667
3533	YKL151C	-0.3148	-1.575775	-1.490375	3.066033333	2.009133333
3537	YKL155C	1.324175	1.744725	1.21645	-0.015466667	-0.0292
3543	YKL162C	0.9234	1.031275	0.982525	0.6101	-0.2178
3550	YKL169C	0.372725	0.6949	0.96395	0.6891	0.497266667
3551	YKL170W	0.336675	0.258175	0.713	-0.906566667	-0.03925
3553	YKL172W	1.524375	1.171275	2.32655	-0.7717	-2.007033333
3559	YKL178C	-0.040875	-0.29915	-0.247475	0.526233333	-1.0397
3571	YKL190W	-1.30135	-0.637575	-1.412125	1.0425	0.733533333
3576	YKL195W	0.87545	0.72185	0.5168	1.0952	-0.863333333
3586	YKL207W	-0.555675	-0.91245	-1.17535	0.0798	0.4863
3587	YKL208W	-0.84445	-1.363825	-1.3488	0.3144	0.919066667
3595	YKL216W	-0.287725	-0.366625	-0.49985	-4.1944	0.568
3598	YKL219W	-0.4976	-0.798725	-0.8662	0.783133333	0.820866667
3600	YKL221W	-0.54405	-0.581175	-0.476175	-0.567366667	-1.55335
3602	YKL223W	0.635925	1.86665	2.088375	0.133733333	-0.833733333
3604	YKL225W	1.1925	0.9464	1.4996	0.13105	-0.905
3607	YKR003W	-0.689225	-1.062975	-1.438975	-0.568433333	-0.988866667
3617	YKR013W	-0.7901	-1.0124	-1.0947	-0.025866667	2.133666667
3628	YKR024C	2.2029	2.9109	2.234625	-0.564	0.199733333
3629	YKR025W	1.286575	1.23415	0.6454	-0.6774	-0.6988
3641	YKR037C	-0.970225	-0.9927	-0.841325	-0.298333333	1.014533333
3643	YKR039W	1.73675	0.836775	0.8718	-0.284133333	1.5825
3653	YKR049C	-0.132125	-0.504375	-0.1686	1.606233333	0.731266667
3655	YKR051W	1.31915	1.2744	1.177875	0.366733333	-0.093733333
3660	YKR056W	1.902175	1.5526	1.642275	-0.7015	-0.4938
3667	YKR063C	1.336175	1.129725	0.40965	-0.086366667	-0.398533333
3676	YKR072C	2.3106	1.248725	0.988	-0.7542	-0.2088
3679	YKR075C	8.79345	2.433975	-0.560425	-0.311333333	-0.837166667
3680	YKR076W	-0.775825	-1.095	-1.54405	1.550433333	2.490233333
