SPOT	Gene Symbol	15m	30m	60m	90m	120m
522	YBR293W	0.23865	0.5067	1.60705	0.10955	-0.159
526	YBR297W	1.5943	1.8895	0.75415	-0.006275	0.06605
550	YCL022C	-1.46995	-2.97355	-1.984275	0.948675	-0.333425
551	YCL023C	-0.1833	-0.2387	-0.48115	-0.33015	-0.41795
560	YCL031C	1.5244	1.734725	0.85345	-0.075775	0.0429
562	YCL033C	-1.030575	-1.170425	-0.89535	-0.27895	0.323275
571	YCL042W	-0.384825	-0.387575	-0.705325	-0.049425	0.619725
575	YCL046W	0.3857	1.2217	0.728066667	1.4775	0.317575
576	YCL047C	-0.814925	-1.306825	-1.350125	-0.610075	-0.547575
583	YCL054W	2.140975	0.837525	0.870775	-0.311775	-1.749275
589	YCL061C	0.083025	-0.087625	-0.350275	0.194925	-1.186525
596	YCL068C	-0.07505	-0.187075	-0.228475	-0.22765	-0.77715
625	YCR013C	-0.681525	-1.579725	-1.9593	-0.513125	0.118525
630	YCR018C	0.4614	0.241025	0.88265	0.90715	1.315575
632	YCR020C	-1.48755	-1.649875	-0.92075	-0.270425	0.540725
637	YCR024C	-0.66505	-0.2528	-0.3449	-0.13825	0.007175
665	YCR051W	-0.128825	-0.611075	-0.412625	-0.2394	-0.47905
687	YCR076C	-0.5409	-0.6377	-0.8426	-0.140925	-0.1632
703	YCR094W	-1.764225	-0.6931	-0.116	-1.160525	-0.759775
707	YCR097W-A	0.41055	0.041325	-0.503	-1.63005	-0.5067
716	YCR106W	-0.68995	-1.282325	-1.56385	-0.22905	-0.028425
729	YCRX12W	0.729475	0.988825	0.048225	0.045975	0.097575
733	YCRX17W	-0.790225	-1.30305	-1.484625	0.194725	-0.498425
736	YCRX20C	0.728925	0.796525	0.489925	0.101125	-0.03375
739	YDL002C	0.934025	1.785025	0.83955	-0.041875	-0.7916
740	YDL003W	-1.5205	-2.097025	-2.269	0.598575	-0.7929
741	YDL004W	-0.62075	-0.899275	-1.061425	-0.67025	0.043425
747	YDL010W	-0.916975	-1.36295	-0.5803	0.7553	-0.657075
758	YDL021W	-0.759	-0.723325	-0.84015	-0.04895	-0.186025
778	YDL041W	0.737866667	1.0041	0.5625	0.110966667	-0.6575
786	YDL049C	1.971875	3.36615	2.9203	0.224675	-0.182675
809	YDL072C	-0.51655	-1.350325	-1.408425	0.191825	0.5611
813	YDL076C	0.066675	0.357975	0.4417	0.41415	0.222175
824	YDL087C	0.9174	0.877833333	1.2889	0.140375	-0.226025
843	YDL106C	-0.8131	-1.87675	-0.3348	-0.500225	-0.30365
845	YDL108W	-0.563625	-0.478825	-0.850275	-0.7929	-0.38925
848	YDL111C	1.173025	1.894125	0.73995	0.27785	-0.0683
857	YDL120W	-0.5769	-0.523475	-0.8154	-0.351475	-0.31115
862	YDL125C	-0.6215	-0.604275	-0.64925	-0.541725	-0.099525
864	YDL127W	-0.74545	-1.168425	-1.4216	0.507525	-1.06285
866	YDL129W	1.5489	1.21275	1.305775	-0.6057	-1.3842
873	YDL135C	-0.622525	-0.8069	-1.182775	0.324	-0.192025
888	YDL150W	0.8499	1.9267	0.963825	-1.0395	-0.9112
891	YDL153C	1.339525	1.3013	1.25865	-0.5272	-0.2768
903	YDL165W	-0.619975	-0.66275	-0.5644	-0.10925	0.1152
907	YDL169C	0.588125	1.93155	0.521425	0.78565	0.426875
911	YDL173W	-0.306825	-0.43255	-0.84475	-0.454625	-0.578925
917	YDL179W	-0.4615	-0.94735	-1.446825	-0.828275	-1.35615
944	YDL206W	-0.50335	-0.27925	0.564725	1.0425	0.658725
946	YDL208W	0.88255	1.118125	1.16	0.630725	0.2366
947	YDL209C	0.818525	1.476175	0.249975	-0.677375	-0.41085
957	YDL219W	-1.151525	-1.2933	-1.6439	-0.402475	0.122725
959	YDL221W	-1.18995	-1.470625	-0.8296	0.18975	-0.693625
965	YDL227C	-0.360925	-1.0711	-0.684775	0.005475	-0.38905
975	YDL237W	-0.56035	-0.5605	-1.36055	-0.04005	-1.2638
1003	YDR017C	1.147775	1.13225	0.470975	0.194625	-0.1185
1004	YDR018C	0.842975	1.592425	0.35	-0.05355	0.1856
1005	YDR019C	-0.44395	-1.090875	-1.680275	-0.4331	0.6326
1007	YDR021W	1.2461	2.26205	1.311325	-0.62705	-0.11755
1012	YDR026C	-0.1544	0.459	0.7062	0.154225	0.445866667
1016	YDR030C	-0.67275	-0.49935	-0.820375	-0.812775	0.352025
1028	YDR042C	1.84115	2.46655	2.7495	2.6189	0.41345
1029	YDR043C	-0.644425	-0.536175	0.37245	-0.437175	0.01285
1030	YDR044W	0.5658	0.647625	0.433475	-0.977175	-0.634175
1046	YDR060W	1.4244	1.18835	1.42865	0.265725	-0.03755
1051	YDR065W	-1.364925	-1.778625	-0.618	-0.819325	-1.027475
1054	YDR068W	-0.12855	-0.879925	-1.8481	-1.043925	-0.048175
1058	YDR072C	1.0648	0.57725	1.513875	1.4561	1.396975
1061	YDR075W	1.1014	2.379075	-0.332175	0.020175	-1.25875
1065	YDR079W	0.284675	0.949125	1.8001	-0.098025	1.182
1067	YDR081C	0.860175	1.818675	1.17195	1.0058	0.762675
1070	YDR084C	-0.5561	-1.758325	-1.870725	0.05725	-0.113525
1083	YDR097C	-0.70995	-0.882425	-0.388825	-0.2481	0.230925
1084	YDR098C	-0.62815	-0.877175	-1.188425	-0.5328	-0.396275
1102	YDR116C	1.048375	2.0055	1.4291	0.418425	-0.507075
1126	YDR140W	-1.950525	-1.839175	-1.35795	-0.85705	-0.0893
1136	YDR150W	0.9154	-0.613175	-1.79365	0.653875	1.511725
1137	YDR151C	0.982675	1.422725	0.187133333	-0.5478	-1.4638
1159	YDR173C	-0.3443	-0.6748	-1.2499	-0.2314	-0.3663
1171	YDR184C	2.265825	3.396675	2.190525	-0.044175	-0.4764
1172	YDR185C	0.84195	1.441725	1.5233	0.790475	0.786275
1173	YDR186C	0.360125	0.34255	0.00155	0.5988	0.965575
1182	YDR195W	1.794475	2.040825	1.034475	-0.2516	0.114025
1183	YDR196C	-0.196025	0.571125	-0.739075	-0.403875	0.084075
1184	YDR197W	0.561325	1.526575	0.198575	-0.2519	0.364675
1185	YDR198C	0.70135	1.076775	0.424375	-0.348025	0.574975
1196	YDR209C	-1.188475	-1.841475	-0.98125	-0.544375	0.346225
1197	YDR210W	-1.33385	-1.83165	-1.4573	-0.353375	0.6331
1200	YDR213W	-0.781975	-1.333675	-1.409325	-0.13955	0.176625
1201	YDR214W	-1.479125	-2.265075	-2.775975	-1.0589	-0.7689
1206	YDR219C	-0.3303	-0.378125	-0.443175	-0.3069	-0.463825
1211	YDR224C	0.4394	1.252425	1.33885	0.342875	1.26705
1220	YDR233C	1.042875	1.112475	0.573675	0.43385	-0.5515
1221	YDR234W	-0.8468	-0.6404	-0.61295	-0.0311	0.4664
1224	YDR237W	0.35095	0.5554	0.6312	0.213125	0.483525
1225	YDR238C	-0.103775	-0.317575	0.260375	0.882925	0.7739
1235	YDR248C	-1.68365	-1.929575	-1.925525	-0.69995	0.380525
1246	YDR259C	-0.327825	-0.81675	-0.651425	-0.284475	-0.451375
1254	YDR267C	1.2127	1.106433333	0.6101	-0.2536	1.41785
1259	YDR272W	-0.8751	-1.16695	-1.574775	-0.753025	-0.342575
1261	YDR274C	2.376525	4.15325	1.864375	-2.45115	-2.71905
1262	YDR275W	1.207	1.95795	1.6141	-1.9842	-1.035033333
1265	YDR278C	0.907925	2.365175	1.068175	-1.06215	-0.6031
1267	YDR280W	1.2081	2.577775	1.276725	-0.3322	-0.392125
1286	YDR299W	1.38735	1.388425	0.973625	-0.5096	0.041675
1291	YDR304C	-0.838625	-1.0792	-1.46905	-0.9596	-0.412725
1296	YDR309C	0.637975	0.78245	0.465975	0.5964	0.085775
1297	YDR310C	-0.006	0.696	0.281925	0.4322	0.697725
1298	YDR311W	0.41355	0.615925	0.681975	0.255925	-0.186925
1299	YDR312W	1.5753	2.395825	1.69095	0.373175	-0.348525
1300	YDR313C	0.2911	0.583925	0.270625	-0.0485	0.149425
1312	YDR325W	0.627775	0.629725	0.7513	-0.1977	-0.3084
1316	YDR329C	0.1345	-0.8675	-0.8813	-0.0067	-0.1019
1320	YDR333C	0.0174	0.5578	0.858825	0.33665	0.4674
1324	YDR337W	0.494725	1.4592	0.965025	-0.066675	0.81285
1329	YDR342C	3.942775	3.117925	0.88835	-0.51785	-1.8373
1330	YDR343C	2.43745	2.7622	0.1862	-1.08955	-0.8929
1332	YDR345C	3.0723	3.7802	0.23375	-0.169	0.2537
1342	YDR355C	-0.8113	-1.51715	-0.87055	-0.834275	-1.459825
1350	YDR363W	0.98495	0.332675	0.43495	-0.452875	-1.925725
1352	YDR365C	1.320525	1.714925	1.33205	-0.82505	-1.5773
1354	YDR367W	-0.4065	-1.3347	-1.494675	-0.771225	-0.254675
1355	YDR368W	-1.3158	-1.394625	-2.5787	-0.1769	-1.02805
1359	YDR372C	0.265875	0.929375	0.815275	0.21615	0.03145
1362	YDR375C	0.742925	1.1701	1.224275	0.118275	0.32845
1375	YDR388W	-1.2165	-1.0269	-1.1552	-0.753825	-1.240975
1378	YDR391C	-0.43535	0.507475	0.863625	1.787	0.5244
1386	YDR399W	2.0807	2.549125	1.071675	0.179375	-0.11075
1392	YDR405W	0.818825	1.214225	0.375425	-0.51145	0.42305
1393	YDR406W	-0.265125	0.3761	-0.044775	0.3768	0.81255
1398	YDR411C	-0.80725	-1.168825	-1.678	-0.68915	-0.2269
1422	YDR435C	-0.2117	-0.3321	-0.183475	0.700875	-0.484675
1428	YDR441C	0.268325	1.110775	-0.7551	-0.834075	-0.4971
1429	YDR442W	-0.907875	-1.246525	-0.9411	-0.31515	-0.872975
1435	YDR448W	-0.768	-0.895125	-0.59495	-1.13405	-0.864225
1436	YDR449C	1.424775	1.168775	0.9347	0.1918	0.169625
1450	YDR463W	0.467475	0.338875	0.323575	-0.576	-0.141925
1451	YDR464W	0.00055	1.3193	1.657175	1.233333333	0.329825
1453	YDR466W	0.2076	0.46745	0.059625	0.458475	-0.325225
1461	YDR475C	-0.39325	-0.6926	-0.1165	-0.347	-0.375675
1468	YDR482C	-0.125	0.816425	0.605575	1.38645	0.14345
1478	YDR492W	3.8679	5.915925	2.712775	-1.879775	-3.174575
1481	YDR495C	0.471175	0.524525	1.017075	0.304725	0.4387
1482	YDR496C	1.78215	1.604125	1.629675	0.104675	-0.43145
1500	YDR514C	0.794525	1.267125	1.465225	-0.3112	0.034625
1509	YDR523C	1.45695	1.10655	0.7002	0.006775	0.448275
1511	YDR525W	0.24355	0.2328	0.035625	0.527266667	0.646675
1513	YDR527W	1.96795	1.557525	0.526825	-0.51515	-0.09445
1517	YDR531W	-1.648825	-0.48165	-0.321525	-1.49165	-1.1667
1524	YDR538W	-0.5051	-0.83115	-0.2667	-0.103025	0.12375
1536	YEL005C	-0.38715	-0.3364	-0.990025	-0.19475	-0.371175
1538	YEL007W	-1.28675	-1.300875	-0.7261	-0.060575	0.769875
1554	YEL022W	-0.2866	-0.147975	-0.0893	-0.099575	0.56765
1555	YEL023C	0.58565	0.729025	0.6143	-0.391825	0.55625
1558	YEL026W	0.7023	1.294875	1.115325	-0.21905	0.729275
1566	YEL034W	-0.629625	-0.724975	-1.029225	-0.7036	0.128375
1571	YEL039C	-0.27475	-0.033125	0.320666667	1.170075	0.865925
1579	YEL047C	-0.088625	-0.54835	-0.4115	0.334275	-1.04025
1598	YEL065W	-0.813625	-0.946325	-0.768975	-0.1426	0.148975
1599	YEL066W	-0.736	-0.959025	-1.434475	-1.0457	-0.078875
1613	YER001W	-0.716475	-0.597775	0.02445	0.253675	0.372
1648	YER034W	-0.5302	-0.56425	-0.9489	-0.586725	-0.504
1653	YER039C	-0.881575	-0.17315	-0.3604	-0.179	-0.1053
1667	YER052C	1.0601	0.120575	0.822675	0.492525	0.100725
1668	YER053C	-1.1383	-1.561525	-1.1171	0.290925	0.8148
1677	YER060W-A	0.73045	0.473	0.365525	0.61265	0.224275
1683	YER066C-A	1.134075	0.894725	-0.48005	0.165975	-0.196475
1700	YER082C	1.559975	1.8658	1.2986	0.081125	0.009375
1701	YER083C	-0.441375	-0.5115	-0.608025	-0.53355	0.017575
1716	YER096W	-0.4098	-0.533725	-0.433575	-0.452325	0.223325
1721	YER101C	-0.44465	-0.56985	-0.75225	0.0621	-0.334925
1745	YER125W	0.590175	1.55315	0.93295	0.25275	-0.305975
1746	YER126C	1.419125	2.1749	1.225325	-0.3215	-0.587925
1747	YER127W	1.05365	1.72375	0.743575	-0.7243	-0.11295
1748	YER128W	-0.824925	-1.174525	-0.783925	-0.492025	-0.07565
1749	YER129W	-0.195275	0.625925	0.192675	0.32585	0.716775
1761	YER141W	0.2133	0.3461	0.2103	0.246825	0.366175
1771	YER151C	0.844475	0.2962	0.709225	0.7133	0.303575
1783	YER163C	-0.573225	-0.855675	-1.405175	-0.19685	-0.5096
1787	YER167W	-0.003875	0.521525	0.4922	0.3757	0.428675
1789	YER169W	1.7192	0.76595	0.6471	0.4445	0.086925
1790	YER170W	-0.5167	-1.175125	-1.131925	0.40455	-0.34455
1791	YER171W	1.164525	1.662425	2.16375	0.3834	0.272625
1794	YER174C	0.5121	0.607825	0.8231	0.290025	0.00635
1802	YER182W	0.4516	0.8135	0.472025	0.531375	0.234275
1807	YER187W	-0.10805	0.618925	1.136525	0.4372	0.185525
1808	YER188W	0.3437	0.296825	-0.101525	-0.344025	-0.92375
1821	YFL010C	-0.58435	-1.38625	-1.379025	-0.41855	-0.6229
1825	YFL012W-A	-0.23485	0.183875	1.996725	1.96365	3.3214
1827	YFL014W	-0.625925	-0.579675	2.38135	4.739125	5.545975
1830	YFL017C	-1.57495	-1.6563	-1.684025	-0.618075	1.3291
1837	YFL023W	-0.0492	0.708475	0.727733333	-0.785433333	-0.6902
1858	YFL044C	-0.376275	-0.7619	-0.312725	-0.857575	-0.507775
1864	YFL050C	0.028075	0.127825	0.7029	0.88385	0.501475
1865	YFL051C	1.988725	2.647075	0.870575	0.542375	0.399325
1870	YFL056C	0.2164	0.220925	0.608925	0.24375	-0.649125
1878	YFL064C	0.02825	-0.302625	-0.827025	-0.664366667	-1.932075
1882	YFL068W	-0.30915	-0.468175	-1.1002	0.593175	-1.77105
1896	YFR014C	0.5904	0.8049	0.5505	0.11115	0.79265
1899	YFR017C	-0.5624	-0.761325	-0.89115	0.3305	0.1112
1906	YFR024C-A	-0.585475	-1.0061	-1.217575	-0.5773	-0.211125
1909	YFR027W	-1.0134	-1.630425	-1.415825	0.267825	0.379125
1917	YFR034C	-1.5542	-1.509725	-0.5303	0.2385	-0.589875
1918	YFR035C	-0.787275	-0.7094	-0.60025	-0.251375	0.835
1923	YFR040W	1.046	0.8005	0.68105	1.05735	0.2864
1925	YFR042W	-0.97865	-0.7995	-0.95405	0.2119	0.040825
1933	YFR050C	-0.465425	-0.5801	-1.200425	-0.798425	-0.446375
1942	YGL002W	-0.2915	0.1442	-0.42695	-0.099725	-0.7354
1973	YGL033W	1.7788	1.554	0.874425	0.568375	0.57225
1979	YGL039W	0.058125	0.244	-0.603225	-1.3703	-3.24885
1983	YGL043W	-0.617225	-0.4326	-1.23435	-1.505025	-1.174225
1984	YGL044C	0.938575	1.16135	1.48825	0.335425	-0.70955
1986	YGL047W	-0.815525	-0.486175	-1.229475	0.0135	-0.33235
1994	YGL055W	4.118925	4.59505	1.263475	-5.652425	-7.43145
1995	YGL056C	1.7209	1.69905	1.02645	0.0052	0.065975
2000	YGL061C	-1.27865	-2.395275	-2.097	-0.874325	-0.205125
2001	YGL062W	-0.162166667	-0.019725	0.732525	0.40225	1.381225
2015	YGL076C	-0.45365	-0.4608	-1.360875	-0.51045	-0.59875
2019	YGL080W	0.835675	1.1839	0.885975	0.252725	0.20565
2021	YGL082W	0.8279	-0.056875	-0.065325	0.686	-1.4286
2024	YGL085W	-0.821375	0.00805	-0.4373	-0.73685	-0.5947
2030	YGL091C	-0.545525	-0.35125	-1.08855	-1.09195	-0.81135
2039	YGL100W	-1.17015	-1.7799	-1.975125	-1.23385	-0.65235
2059	YGL120C	1.492025	0.93695	1.1142	0.419575	0.103225
2061	YGL122C	1.535875	1.375025	1.680875	-0.060825	-0.07265
2106	YGL167C	0.183925	0.3177	0.567975	0.8077	0.134975
2108	YGL169W	0.5266	0.8514	1.25225	0.126475	0.454975
2109	YGL170C	1.66405	2.6738	1.70195	0.02415	0.797275
2124	YGL185C	-1.0022	-1.023275	-0.771075	-0.262875	-0.819375
2137	YGL198W	-0.87785	-1.1346	-0.58365	0.5971	-0.09015
2139	YGL200C	-0.25395	-1.112875	-0.94945	0.640575	-0.0572
2140	YGL201C	0.0897	0.589625	0.597	0.58125	0.47665
2148	YGL209W	2.89435	0.689425	-1.831425	-0.7088	1.0665
2155	YGL216W	-0.1258	0.060975	0.395075	0.305425	0.4485
2156	YGL217C	0.7896	0.47995	0.672525	-0.1549	0.255775
2160	YGL221C	-0.528075	-1.549325	-2.61195	-0.8892	-0.70275
2172	YGL233W	0.38125	0.414075	0.4244	0.893575	-0.4954
2177	YGL238W	1.422825	0.98985	0.88165	1.281775	0.10295
2185	YGL246C	1.2469	3.006725	0.740225	-0.8786	-0.140175
2186	YGL247W	0.65675	2.11265	1.192	0.999	0.514275
2187	YGL248W	-1.1971	-1.90375	-1.111275	-0.034225	-0.460875
2194	YGL255W	3.4203	5.133525	3.77245	0.6246	-0.124925
2197	YGL258W	-0.896775	-0.92535	-0.582625	-0.564625	-0.90985
2221	YGR019W	-0.39015	-0.50735	-0.5914	0.272675	0.3405
2223	YGR021W	-0.17485	0.55	-0.18285	-0.90465	0.22075
2225	YGR023W	-0.011325	-0.207925	-0.24405	0.1121	0.190975
2238	YGR036C	2.9159	3.138725	0.755775	0.214325	-0.628975
2246	YGR044C	-1.073925	-0.847025	-1.187875	-0.201325	-0.534
2274	YGR072W	0.1969	1.3192	1.14925	-0.088125	0.68205
2284	YGR082W	0.360925	1.291975	1.408925	0.93025	0.1052
2288	YGR086C	-1.2957	-2.2683	-2.57985	-0.614325	-0.6382
2305	YGR103W	1.177275	1.238125	1.3902	-0.413175	-0.549475
2311	YGR109C	-2.056325	-2.465975	-1.9585	1.12455	-0.46805
2313	YGR111W	-0.95065	-1.670525	-1.7797	0.54025	-0.22045
2315	YGR113W	-0.16485	-0.880225	-0.565725	-0.23865	-0.168975
2335	YGR133W	-0.668425	-0.49325	-0.5983	-0.407325	-0.0567
2338	YGR136W	-1.431325	-1.505625	-1.7184	-1.281575	-0.125175
2340	YGR138C	-0.33245	-0.2143	1.29295	1.4954	1.16635
2344	YGR142W	-2.515075	-3.096625	-2.689575	-0.47865	-0.77595
2347	YGR145W	1.4578	1.2462	0.66825	-0.16175	-0.276675
2348	YGR146C	-0.257625	-0.65465	-1.402275	-1.2796	-1.429475
2361	YGR159C	2.1652	2.365275	2.16235	-0.510725	-0.66835
2363	YGR161C	1.92145	3.303925	3.315475	0.402375	-0.443675
2374	YGR172C	-0.782925	-1.063475	-1.947125	-0.802225	-0.844775
2381	YGR179C	-0.809125	-0.812825	-1.299	-0.949	-0.21335
2385	YGR183C	0.1813	0.99525	0.4383	0.330625	0.566975
2388	YGR186W	0.539825	0.552275	0.622125	0.7148	-0.263375
2396	YGR194C	-0.61135	-0.20835	-0.27375	0.1866	0.365475
2397	YGR195W	0.7641	1.588775	1.007125	-0.068925	0.137325
2403	YGR201C	1.0182	1.511925	1.65075	-0.008575	-0.09365
2409	YGR207C	0.030875	-0.241425	-0.588775	-0.3027	-0.601725
2435	YGR233C	0.07835	0.101125	0.484875	0.1557	0.310275
2436	YGR234W	0.133925	-0.257925	-0.854625	-1.117675	-2.38815
2438	YGR236C	0.204775	0.961225	0.565275	0.7962	0.133025
2444	YGR242W	1.423725	2.50795	0.1681	0.599975	-0.16775
2445	YGR243W	1.783825	2.0556	0.664875	0.373375	0.541075
2448	YGR246C	-0.34095	-0.52465	-0.99055	-0.250475	-0.136025
2453	YGR251W	0.72705	0.9233	1.078125	0.17855	0.372225
2471	YGR269W	0.5016	0.55115	1.182475	0.820825	0.62625
2479	YGR277C	-0.85515	-0.710925	-1.1831	-1.08835	-1.095425
2488	YGR286C	1.54555	3.400175	2.6009	-0.65095	-0.682525
2492	YGR290W	0.130925	0.71145	0.5737	0.1964	-0.295075
2495	YGR293C	0.745525	0.682525	0.5239	0.180575	-0.4015
2502	YHL004W	1.38455	1.567025	1.104825	0.304725	-0.4293
2508	YHL010C	0.581325	0.53075	0.58385	0.622525	-0.143
2510	YHL012W	2.147325	1.855525	1.371575	0.483425	-0.141675
2512	YHL014C	0.569025	0.759225	0.96395	0.318625	0.28585
2522	YHL024W	-0.2747	-0.4161	0.4834	0.754225	0.30915
2529	YHL031C	-1.362225	-1.33445	-1.39745	-0.5788	-0.421875
2548	YHL050C	-0.528325	-0.9683	-0.62045	0.717625	-1.79
2551	YHR002W	0.562025	0.18595	-0.05215	-0.154	-0.495425
2553	YHR004C	1.4347	1.302775	1.16615	-0.38635	-0.546375
2560	YHR011W	-0.65715	-1.38745	-1.077075	-0.413	0.13325
2570	YHR021C	1.22385	1.456025	1.954125	0.715575	0.1596
2571	YHR022C	-1.3304	-1.79005	-1.413925	-1.29115	0.248425
2572	YHR023W	-0.4257	-0.86255	0.140325	-0.397125	-0.216425
2585	YHR036W	1.236575	1.318075	0.819525	0.0816	-0.462375
2593	YHR043C	0.45525	0.83735	0.826975	0.7057	0.251525
2594	YHR044C	0.40115	1.083475	0.426425	0.746375	0.2709
2599	YHR049C-A	0.92135	2.156625	2.89	0.9916	1.4552
2600	YHR049W	2.60015	3.54535	2.051725	0.62765	0.616925
2603	YHR052W	1.530575	2.89725	2.008525	0.01185	-0.52215
2607	YHR056C	0.666625	0.8387	1.020875	0.987925	0.457
2614	YHR063C	-0.1055	-0.911675	-1.313475	-0.994475	-1.451925
2618	YHR067W	-0.95135	-1.011625	-0.60025	-0.278225	-0.3752
2621	YHR070W	2.11145	3.528575	1.55865	-1.36245	-0.7714
2622	YHR071W	-0.733775	0.273225	1.734125	2.149425	-0.24475
2633	YHR081W	1.27285	1.951225	1.630525	-0.13575	-0.0548
2637	YHR085W	1.611225	2.433275	1.122175	-0.65455	-0.51355
2640	YHR088W	1.19345	2.04085	1.516525	0.596625	-0.07545
2641	YHR089C	0.615125	1.000175	0.65985	1.101325	0.006325
2644	YHR092C	4.475575	3.468	-0.924775	-1.130525	-1.689725
2646	YHR094C	3.8536	1.83545	-1.147875	-2.097875	-0.307425
2648	YHR096C	2.42245	1.249225	0.2824	-0.523925	-0.3287
2662	YHR110W	-0.83045	-1.447475	-1.582375	-0.97915	-0.299725
2664	YHR112C	-0.494875	-1.39665	-1.881575	-1.664825	-1.090775
2672	YHR120W	0.6992	0.5561	0.7416	0.5623	-0.0525
2681	YHR129C	-0.9412	-1.022275	-1.344125	-0.307525	0.062975
2700	YHR146W	-1.086725	-1.63985	-1.108175	-0.816675	0.241325
2702	YHR148W	1.26465	2.4652	1.185275	-0.49585	-1.158575
2717	YHR163W	-0.67735	-0.8459	-1.020075	-0.804	0.108075
2721	YHR167W	0.98875	2.061725	0.49295	0.29845	-0.00565
2723	YHR169W	1.8586	2.199275	1.84925	-0.233775	0.043225
2724	YHR170W	2.36275	2.68635	2.399	-0.1657	0.3836
2743	YHR189W	-0.63695	-0.777625	-0.614775	0.151825	-1.651175
2749	YHR195W	0.5634	0.901725	1.7246	0.784375	0.00445
2750	YHR196W	1.31675	1.2088	0.8632	-0.5092	-0.5152
2751	YHR197W	1.561175	1.118375	1.258925	0.188825	0.009475
2763	YHR209W	-0.132675	0.24675	0.63635	0.3465	0.212675
2774	YHR218W	-1.1477	-1.8194	-0.982625	0.338825	-0.797525
2789	YIL014C-A	-0.875475	-0.7498	-1.359225	-1.258775	0.15865
2795	YIL019W	1.059425	1.30685	1.213925	-1.084325	-0.282325
2796	YIL020C	-0.669975	-1.312425	-1.541575	-0.986075	-0.579375
2810	YIL034C	-1.324225	-2.607725	-2.1632	-1.18335	-0.972425
2818	YIL042C	0.991175	1.671	1.1479	-0.02675	0.0755
2823	YIL047C	0.022775	-0.3193	0.4808	0.76385	0.57885
2827	YIL051C	-0.696125	-1.103525	-1.49115	-1.532	0.2981
2838	YIL062C	-1.648125	-1.83835	-1.326425	0.37255	0.135475
2839	YIL063C	-0.824625	-1.19205	-1.477525	-0.231175	0.10745
2859	YIL083C	0.365925	-0.115925	-0.4736	-1.42155	-0.6056
2860	YIL084C	-0.23115	-1.216833333	-0.120033333	-3.6352	-0.380666667
2889	YIL113W	-0.2829	-1.310525	-0.666675	0.567775	0.0081
2890	YIL114C	-0.22585	-0.4689	-0.919675	-0.30875	-1.011525
2894	YIL118W	0.9292	1.70705	0.637125	0.5349	-0.014975
2898	YIL122W	0.8522	0.89585	0.490275	-0.407875	0.90135
2914	YIL138C	-0.6846	-0.783925	-1.283575	-1.036825	-0.7275
2937	YIL161W	0.6558	1.73445	1.56065	0.32545	-0.145175
2940	YIL164C	0.2108	-0.1616	0.2923	0.1861	0.3435
2945	YIL169C	0.021225	0.371325	0.6552	0.458	1.069825
2947	YIL171W	-0.356525	-0.173325	-0.238875	-0.49325	-0.91165
2952	YIL176C	-0.441475	0.717775	0.48475	1.020925	0.57025
2954	YIR001C	-0.13195	-0.98355	-1.0784	-1.2985	-0.911225
2955	YIR002C	-1.044475	-1.026025	-1.05005	-0.496325	-0.0663
2960	YIR007W	1.2939	1.8704	1.206775	1.19535	0.224575
2964	YIR011C	1.544675	2.1388	0.108275	-0.998675	-0.5437
2971	YIR018W	-0.0339	0.010275	-0.019525	-0.85545	-1.784525
2972	YIR019C	0.0512	1.0688	-0.863433333	0.242966667	2.9737
2974	YIR021W	1.1168	1.471525	-0.148975	0.456625	-1.2259
2976	YIR023W	0.2257	0.368025	1.001825	0.6496	0.630975
2978	YIR025W	0.4333	1.221225	0.901575	0.33515	0.124425
2979	YIR026C	2.01295	2.58305	0.542925	-0.00485	-0.80975
3012	YJL015C	0.5171	0.998675	2.159625	1.926025	1.440025
3015	YJL020C	-0.68555	-0.493275	-0.444725	0.5095	-0.19605
3021	YJL027C	0.249275	0.587175	0.9633	-0.347875	0.002125
3024	YJL030W	-1.24515	-1.73655	-0.902875	0.018225	0.035725
3041	YJL048C	-0.438975	-0.269475	0.033525	0.5189	0.020575
3057	YJL064W	-0.742775	-0.921225	-0.595675	-0.098375	0.13455
3061	YJL068C	-1.2165	-1.698375	-2.112025	0.346925	-0.382625
3076	YJL083W	0.353925	0.333675	0.469475	0.570475	0.317525
3080	YJL087C	0.966925	1.058675	0.214375	0.1468	0.11625
3090	YJL097W	-0.8345	-0.9033	-0.6508	-0.40105	-0.615625
3107	YJL114W	-0.5375	-0.60735	-0.4598	-0.33145	0.28705
3118	YJL125C	1.1395	1.7282	0.776575	0.0196	0.061675
3125	YJL132W	0.37535	0.336075	0.440425	0.368725	0.363625
3141	YJL148W	0.54835	1.5949	0.975425	-0.44635	-0.77415
3153	YJL160C	0.187225	0.48975	-0.06985	0.580125	0.005325
3161	YJL168C	0.284775	0.8602	1.224325	1.1279	0.057025
3171	YJL178C	-0.524875	-0.436225	-0.7477	-0.36835	-0.49695
3173	YJL180C	0.933125	1.4626	0.4821	-0.0878	-0.15175
3175	YJL182C	2.063775	2.7464	2.165766667	2.268	0.78965
3178	YJL185C	0.4249	0.879375	0.017475	0.030225	-0.148775
3184	YJL191W	0.5119	1.365975	0.500375	0.263125	0.538875
3193	YJL200C	0.061725	-0.28875	0.93635	0.352325	1.095325
3194	YJL201W	-0.132	-0.81405	0.404325	0.811575	0.581175
3201	YJL208C	1.68535	2.457	1.017275	0.4841	-0.21455
3207	YJL214W	0.30315	0.942875	0.26075	0.50665	0.533125
