SPOT	Gene Symbol	15m	30m	60m	90m	120m
5353	YOR043W	1.511525	1.81892	1.3523	0.32164	0.25218
5354	YOR044W	1.104875	1.06728	1.8683	0.0566	0.46568
5357	YOR047C	1.9925	1.62304	1.685375	-0.99186	-0.61384
5362	YOR052C	2.979575	1.60842	1.34105	-2.374475	-1.0743
5366	YOR056C	2.699475	2.20842	1.9187	-0.93242	0.03548
5370	YOR060C	2.92895	2.55762	1.96675	0.1478	-0.54558
5371	YOR061W	1.221075	1.41404	1.043425	-0.34338	0.03512
5372	YOR062C	2.472575	2.39814	2.000625	-0.90778	0.9302
5376	YOR066W	-0.294025	0.71868	0.68025	0.4837	-0.94896
5384	YOR074C	-0.64155	-1.904125	-2.766825	2.13064	0.01146
5388	YOR078W	2.219225	1.19262	1.228075	-0.3884	-0.7551
5394	YOR084W	-0.632325	-0.15874	-0.664175	1.611175	1.21036
5399	YOR090C	-0.568225	-0.58004	-0.663475	0.2971	0.56126
5404	YOR095C	0.32125	0.62134	0.19045	-1.44412	-0.3484
5410	YOR101W	2.444925	1.54872	2.007825	-1.91814	-0.5182
5415	YOR106W	1.325875	1.0555	1.00205	-0.80812	-0.96928
5416	YOR107W	1.6895	2.70684	2.760675	-1.26854	-0.54818
5426	YOR117W	0.97945	1.5038	1.388825	-0.07838	-0.72012
5428	YOR119C	1.4408	0.87358	0.9541	-0.39158	0.15968
5429	YOR120W	2.15905	1.6207	1.839825	0.11132	0.78748
5434	YOR125C	-0.585775	-0.68046	-1.2365	0.3948	-0.11178
5439	YOR130C	-0.573825	1.34248	2.005275	0.45018	0.31704
5445	YOR136W	-2.79805	-2.6083	-3.340325	-2.15995	0.11992
5446	YOR137C	1.098875	1.65922	0.71685	-0.49454	0.53424
5454	YOR145C	1.218025	1.20642	0.80135	-1.7912	-1.0005
5463	YOR154W	1.14655	1.29938	1.6546	-0.25104	-0.2068
5467	YOR158W	1.508725	1.10436	0.800175	-0.19792	0.07808
5472	YOR163W	-1.128625	-0.947	-1.2706	0.8334	0.72932
5473	YOR164C	-1.30025	-1.47484	-1.26375	-0.28896	-1.16594
5484	YOR175C	0.2739	0.77948	1.39655	-1.35602	-2.16238
5486	YOR177C	-1.063075	-0.23858	-1.51345	-0.90176	-0.6452
5488	YOR179C	-1.32195	-0.45388	-2.253525	-0.49986	-0.43764
5489	YOR180C	1.35605	1.63478	1.6789	0.07356	0.66264
5493	YOR184W	-0.59845	-0.85934	-1.4232	-0.5002	0.7893
5494	YOR185C	-0.530575	-0.54008	-1.570225	2.98086	1.02134
5503	YOR194C	1.680475	0.87446	0.84755	0.11076	0.34094
5507	YOR198C	-0.84215	-0.38986	-1.06505	0.12822	-1.68732
5509	YOR200W	1.785425	1.8365	1.922933333	-0.4747	0.88464
5510	YOR201C	1.323625	2.11844	1.88185	-0.27842	0.4266
5517	YOR208W	0.90585	1.60234	1.8028	-0.14588	0.26108
5521	YOR212W	1.614375	1.451825	0.969975	0.4165	0.6056
5523	YOR214C	1.696075	2.08082	1.814425	-0.54096	0.0082
5531	YOR222W	0.1018	0.75022	1.362075	0.491075	1.24886
5533	YOR224C	-0.91105	-0.97076	-0.955725	-0.6546	0.204
5534	YOR225W	-1.4344	-1.80374	-0.95225	-0.8563	-0.99966
5535	YOR226C	-3.3954	-2.86974	-1.54895	0.53298	0.07898
5536	YOR227W	0.8875	0.96	0.5548	1.18936	0.87936
5537	YOR228C	1.298475	1.38388	1.074775	0.2986	0.82098
5539	YOR230W	-0.730075	-1.17524	-1.58525	0.39702	1.10548
5546	YOR237W	0.84815	1.87294	2.7832	-1.06888	-0.36204
5560	YOR252W	1.390375	1.36396	1.465725	-1.17584	-0.84774
5561	YOR253W	-1.061425	-1.502075	-1.842375	-1.00236	-0.43936
5570	YOR262W	1.360425	1.42138	2.0037	-0.29946	-0.72104
5572	YOR264W	-0.7523	-1.31376	-2.05255	0.49778	-0.63318
5573	YOR265W	-1.084575	-1.26588	-0.67605	-0.1975	-0.80972
5575	YOR267C	0.13195	0.42652	1.32905	-0.37878	-0.7649
5576	YOR268C	0.06525	0.06734	2.189166667	0.3362	0.63286
5577	YOR269W	1.0108	2.00752	1.5137	-0.01556	-0.43078
5580	YOR272W	1.4362	1.01718	1.297575	-0.983025	-0.57382
5582	YOR274W	2.046175	2.34176	1.134075	-1.22576	0.27736
5587	YOR279C	2.044475	1.31496	0.947575	-0.296125	0.1565
5589	YOR281C	0.8342	1.03726	0.2049	0.24596	-0.6151
5591	YOR283W	1.73365	1.32888	1.13905	-1.16564	-0.80478
5593	YOR285W	-1.242375	-1.1519	-0.953275	1.20668	1.80762
5595	YOR287C	3.12995	1.69358	1.063225	-2.07842	-0.96784
5597	YOR289W	-0.041025	-0.13722	0.2539	2.15744	1.83714
5602	YOR294W	2.936475	1.76082	2.2549	-1.16376	-0.28502
5606	YOR298W	0.31985	1.21118	1.78765	-1.278725	0.02986
5609	YOR301W	-0.7404	-0.94604	-2.58855	-0.3576	-0.11864
5610	YOR302W	1.9884	1.61564	1.66955	-1.36504	-0.0718
5611	YOR303W	4.2374	4.53956	4.41325	-0.945525	1.40976
5618	YOR309C	0.86895	1.12276	1.7543	-1.03634	-0.7679
5619	YOR310C	0.438575	0.91464	0.700075	-1.3226	-2.3
5624	YOR315W	-1.25905	-1.35912	-1.238125	-1.2412	-1.64918
5625	YOR316C	0.1234	0.87924	1.127375	0.71484	0.34084
5628	YOR319W	-1.247525	-0.62038	-1.149625	-0.32296	-1.02852
5633	YOR324C	0.759225	0.86376	1.00585	-0.688775	0.0931
5641	YOR332W	-0.2637	-0.7594	-0.52815	0.87586	0.56102
5647	YOR338W	3.377275	2.70162	1.74105	-1.108125	-0.99948
5648	YOR339C	4.7403	3.56962	2.504575	-1.32756	-0.3838
5649	YOR340C	0.249675	0.16392	0.1861	-1.59738	-0.81382
5651	YOR342C	2.418975	1.42736	1.539925	0.35748	-0.64286
5661	YOR352W	-0.5576	-1.203875	-1.572275	0.80802	0.11346
5664	YOR355W	-1.502425	-1.42036	-2.1194	0.24768	0.58442
5666	YOR357C	-1.614175	-2.06568	-1.87275	0.34628	0.69848
5669	YOR360C	1.91505	2.27286	1.7333	-0.7044	-0.19464
5675	YOR366W	1.129425	1.4033	1.2935	-0.08116	0.45402
5676	YOR367W	-1.5056	-2.31922	-2.2433	0.72588	-0.07932
5683	YOR374W	1.700975	1.44292	0.114725	1.93022	2.53416
5684	YOR375C	-1.231375	-1.84734	-2.621225	0.3518	2.3972
5686	YOR377W	-0.39265	0.69792	0.728375	-2.5859	-1.79056
5688	YOR379C	-0.61955	-0.93834	-0.73575	-0.53945	-0.45366
5690	YOR381W	-0.763625	-0.96112	-0.7274	-0.05894	-0.42946
5691	YOR382W	-1.538175	-2.39762	-2.67085	2.63718	3.35794
5692	YOR383C	-0.448675	-0.23898	-0.502275	0.91914	1.93308
5707	YPL004C	0.74975	0.3356	-0.095025	2.35816	0.85584
5710	YPL007C	-0.845325	-0.94212	-1.2574	0.54386	0.12758
5714	YPL011C	1.15645	0.78984	0.7134	-0.412025	-0.80896
5715	YPL012W	2.167625	2.13132	2.1695	-0.99914	-0.3308
5716	YPL013C	1.23275	0.5458	0.705425	-0.2524	1.22124
5721	YPL018W	-0.1141	0.58602	0.4319	1.3137	1.77242
5722	YPL019C	-0.369725	0.8192	0.93985	1.07162	2.35534
5726	YPL023C	1.5508	1.1087	0.189625	-0.24222	0.0322
5727	YPL024W	1.82915	1.6015	1.0764	0.13572	1.62702
5729	YPL026C	1.393725	0.11362	-1.335125	0.81488	0.7296
5730	YPL027W	2.03835	1.5464	0.7886	-0.2616	-0.26946
5733	YPL030W	1.064175	0.9842	1.4052	-1.12988	-0.67842
5734	YPL031C	-2.0893	-2.45444	-1.98035	0.63334	0.88846
5742	YPL039W	1.6359	0.99796	0.48855	-0.32688	0.23876
5744	YPL041C	-0.892075	-0.52074	-0.6444	0.48976	-0.14724
5745	YPL042C	1.64895	2.40036	2.349325	-0.62924	-0.33088
5746	YPL043W	2.121325	2.21848	1.848625	-0.8305	-0.70152
5749	YPL046C	-0.527325	-1.1409	-1.369325	-0.54708	-0.32926
5751	YPL048W	-1.153225	-0.96924	-1.515425	1.21834	0.5737
5752	YPL049C	2.266525	1.37956	0.9642	0.0202	-0.11026
5754	YPL051W	1.259425	1.0995	1.483725	-0.57052	-0.07448
5755	YPL052W	2.42565	2.423375	2.6411	-1.4461	-0.2891
5764	YPL061W	2.97155	1.4481	-1.5618	2.05086	1.0249
5768	YPL065W	-1.416275	-2.241025	-2.2234	-0.01898	-0.11506
5770	YPL067C	-1.22415	-1.78678	-1.256375	-0.406	0.28466
5771	YPL068C	1.843725	1.28474	0.636825	-1.03702	-0.68728
5772	YPL069C	1.931525	2.4594	1.85575	-0.38934	-0.1802
5773	YPL070W	2.02525	2.30334	2.576175	-1.48108	-0.63178
5778	YPL075W	-2.139325	-1.9403	-1.69445	0.159125	0.7187
5780	YPL077C	-1.201875	-0.81268	-0.98895	0.56055	-0.25534
5784	YPL081W	-1.41415	-0.99668	-1.502275	-0.706875	0.57662
5789	YPL086C	0.150125	1.02436	0.797125	-1.3274	-1.15102
5790	YPL087W	-0.72155	-1.01042	-1.528825	0.12894	0.94288
5791	YPL088W	2.7995	2.77258	2.80135	-0.41342	1.43544
5795	YPL092W	0.134025	0.8903	1.9782	-1.56628	0.40176
5796	YPL093W	1.7316	2.29068	2.4552	-0.95538	-0.50554
5797	YPL094C	1.1483	1.27436	0.52835	-0.68814	0.28594
5798	YPL095C	0.712525	1.34816	1.176475	0.04634	0.6283
5804	YPL101W	0.283925	0.03652	0.625	-0.85092	0.38456
5806	YPL103C	-0.924925	-0.62348	-1.45855	0.40982	0.07162
5808	YPL105C	0.6996	1.23112	1.72165	-0.29432	-0.2281
5811	YPL108W	0.80955	0.66646	0.567975	-0.52632	-0.3206
5814	YPL111W	-0.89325	-1.20636	-1.6492	1.34828	3.50212
5818	YPL115C	-1.377	-0.71828	-0.722225	-0.31612	-0.4208
5819	YPL116W	-0.58435	-0.6036	-0.85675	-0.53386	0.05158
5821	YPL118W	1.714925	2.05274	1.2233	0.14106	0.43706
5823	YPL120W	-1.1922	-1.1442	-2.88565	0.14816	0.04586
5825	YPL122C	0.1877	0.5184	0.948825	-0.29176	-0.74906
5826	YPL123C	-0.937275	-0.37602	-1.232275	0.5427	-0.05804
5827	YPL124W	-0.2044	-1.11008	-1.059525	1.04854	0.06132
5833	YPL130W	1.9563	1.13258	1.79215	-0.78626	-0.47166
5838	YPL135W	0.8558	1.56896	0.6601	-0.69086	1.04612
5842	YPL139C	0.448525	0.78674	0.55165	-0.1069	-0.68606
5844	YPL141C	-0.35465	-0.578775	-0.563525	0.69078	0.87706
5847	YPL144W	-1.43415	-1.95236	-1.896475	0.42096	0.52
5848	YPL145C	-0.94285	-0.46258	-0.00595	-0.05458	0.33472
5849	YPL146C	1.4746	1.3467	1.2028	-1.15488	-1.40974
5856	YPL153C	-0.57335	-0.78184	-0.7237	0.7496	-0.25624
5857	YPL154C	0.32145	0.54464	0.558175	3.70206	2.5647
5860	YPL157W	0.830025	0.9137	1.084775	0.11056	-0.1639
5861	YPL158C	-1.0052	-1.06096	-0.93175	0.4572	-1.14775
5862	YPL159C	1.97085	2.0404	0.9791	-0.47756	0.08464
5866	YPL163C	-0.000525	0.18172	0.036325	2.04946	1.46032
5869	YPL166W	4.97635	5.0172	1.334125	0.719625	0.17696
5875	YPL172C	1.249425	1.89154	1.8357	-0.49626	0.2626
5876	YPL173W	2.421275	2.17718	2.079775	0.1625	0.35954
5896	YPL193W	1.42555	1.2041	1.40135	-0.28502	-1.14776
5897	YPL194W	-0.8302	-1.16504	-0.94125	0.15258	-0.08696
5899	YPL196W	-1.880075	-2.332475	-2.53955	0.52155	-0.37082
5902	YPL199C	-2.099025	-1.73046	-1.923275	0.01986	-0.25476
5904	YPL201C	1.087725	1.37632	2.451675	-0.09466	-0.11686
5906	YPL203W	-0.58645	-0.82828	-1.76745	-0.26618	0.04536
5907	YPL204W	2.791525	2.012975	2.045325	0.2575	0.60438
5914	YPL211W	0.337375	0.74168	0.6404	-1.84906	-0.11022
5915	YPL212C	1.146825	1.41072	1.772	-0.66586	-0.07864
5918	YPL215W	1.13265	0.83682	0.8247	-0.34832	0.2238
5920	YPL217C	1.521475	1.5171	1.163775	-0.55388	0.1378
5921	YPL218W	-1.035825	-1.43415	-1.3302	0.0865	0.11108
5931	YPL228W	1.002125	0.80912	1.124275	-0.0034	-0.39614
5932	YPL229W	1.467475	1.02926	0.603875	-0.74176	-0.14926
5935	YPL232W	0.985275	0.66476	0.389725	1.03928	0.58758
5936	YPL233W	1.853075	1.16698	1.1118	-0.056	0.30312
5943	YPL240C	-2.576025	-2.2094	-1.828425	-0.3996	-0.5491
5944	YPL241C	-1.7125	-2.5212	-2.07455	1.28876	-0.45848
5948	YPL245W	1.29545	1.89378	1.91185	-1.26338	-0.1852
5953	YPL250C	3.3522	4.4477	4.23435	-0.25596	0.74704
5954	YPL251W	1.3121	1.21002	1.3277	-0.040266667	0.58064
5955	YPL252C	1.238375	0.92842	1.0303	-0.32514	0.06984
5957	YPL254W	1.886225	2.4496	2.255575	0.44574	-0.37252
5962	YPL259C	0.831525	1.31072	0.989075	0.15595	-0.42802
5963	YPL260W	0.169775	0.94904	0.747725	-0.06164	0.01048
5965	YPL262W	-1.187575	-0.667675	-0.9443	0.77322	0.03304
5970	YPL267W	-1.2665	-2.39144	-0.904575	1.85468	0.33224
5975	YPL272C	0.60045	1.21438	1.407275	-0.14852	0.03354
5982	YPL279C	0.408025	0.78564	0.871225	0.3062	-0.7015
5986	YPL283C	0.56985	0.45994	0.58345	2.15642	0.5266
5992	YPR006C	-0.062325	-0.78452	-1.289425	-0.34536	-0.10952
5994	YPR008W	1.725575	1.87746	1.658225	-0.3544	-0.43756
5995	YPR009W	1.519325	1.82878	1.80605	0.08084	0.37352
5997	YPR011C	-1.087975	-0.88338	-1.0453	0.2304	-0.26546
6001	YPR015C	0.90505	1.08498	0.6207	-1.15412	-0.58046
6002	YPR016C	1.4369	1.14	1.490425	-0.89252	-0.92314
6018	YPR032W	0.368375	1.18828	0.795975	-0.58276	-0.61772
6021	YPR035W	0.06915	-0.2834	-2.049925	1.14354	3.22022
6022	YPR036W	-0.695025	-0.72944	-1.116975	0.73272	0.62528
6023	YPR037C	0.01385	0.26502	0.440225	0.31152	0.8578
6026	YPR040W	1.52555	1.14148	0.754475	-0.16206	0.53014
6032	YPR046W	1.319075	0.5689	0.729325	-1.02568	-0.02338
6034	YPR048W	0.1228	0.4181	0.6181	-0.8669	-0.57164
6037	YPR051W	1.37975	0.82094	0.997075	-0.466675	0.2561
6046	YPR060C	1.517275	1.1961	1.266075	-0.41558	-0.2971
6047	YPR061C	0.75685	1.53534	1.30125	-0.853225	0.29054
6051	YPR065W	-1.104475	-1.33538	-1.1907	-0.2385	-0.71372
6053	YPR067W	-1.376	-1.846575	-1.303825	0.62415	0.14688
6057	YPR071W	0.29975	0.98604	0.7987	0.41765	-0.54306
6062	YPR076W	-0.3323	-0.32392	-0.3784	-0.677575	-0.7736
6066	YPR080W	0.83495	0.94178	-0.10725	1.56418	0.57612
6068	YPR082C	-0.145225	-0.76198	-1.1571	0.23368	0.69884
6083	YPR098C	-0.702525	-1.12808	-1.14555	0.39938	1.42562
6084	YPR099C	-0.51555	-0.5706	-0.55215	-0.41064	0.57562
6097	YPR112C	0.85165	1.69412	1.66805	-0.82782	-0.0693
6099	YPR114W	0.618075	1.0825	0.853575	-0.15592	-0.4802
6103	YPR118W	-0.63185	-0.5656	-1.3567	-0.73016	-0.77734
6105	YPR120C	0.5861	-0.2147	-0.312525	0.99452	0.2831
6110	YPR125W	2.511625	2.1256	2.074025	-0.60688	-0.57172
6111	YPR126C	3.20095	1.94824	1.455775	-0.26084	0.18954
6112	YPR127W	-0.59605	-0.6749	-0.1236	0.24614	0.84198
6116	YPR131C	-1.27105	-1.76036	-2.48095	0.1529	0.21276
6119	YPR134W	1.486325	1.41406	1.540425	0.27726	-0.49996
6122	YPR137W	1.485425	1.42975	0.6908	-1.22588	-0.93356
6127	YPR142C	1.62485	1.952	1.4057	-0.86215	-0.55176
6128	YPR143W	2.93235	2.29194	2.632675	-1.07704	-1.28904
6130	YPR145W	-0.154975	0.91498	1.569775	0.11112	0.36582
6132	YPR147C	-0.759975	-1.11922	-1.494425	-0.1576	-0.49862
6133	YPR148C	-0.592825	-0.7843	-0.7504	-0.50542	-0.20262
6134	YPR149W	-1.6306	-1.60788	-2.4272	0.76762	1.095
6143	YPR158W	-3.556025	-3.09542	-1.380925	0.68176	-0.42276
6150	YPR165W	-0.27605	-0.30666	-0.1749	1.99592	1.60352
6152	YPR167C	2.00035	1.74482	2.493725	0.05096	0.47396
6156	YPR171W	1.074825	0.66926	1.161	0.47458	-0.3039
6161	YPR176C	-0.771425	-1.30626	-1.47405	0.27694	0.16554
6165	YPR180W	-1.88215	-1.77928	-1.90195	0.26488	-0.34182
6171	YPR186C	0.90195	0.71846	1.006175	-0.63782	-1.5397
6175	YPR190C	0.6155	0.88676	0.788275	-0.71834	-0.07682
6176	YPR191W	-0.489875	-0.4276	-0.71	1.14988	0.45346
6179	YPR194C	-0.414075	-0.51346	-0.119633333	-0.67596	0.67394
6185	YPR200C	1.60785	1.67932	1.359466667	0.25506	0.28658
